f016d6a7fcde497dd7a1f01ece8b4982	freshwater lake	freshwater lake	ENVO:00000021	1.0
effd6aae5d65c55a46a6b10747af926c	sediment	sediment	ENVO:00002007	1.0
ef34c40537b876ab480065bc63dcf0ac	fecal sample	fecal sample	ENVO:00002003	1.0
ee2f188054710fc43a65cf8cb2ec9ded	midgut	midgut	ID:0000002	1.0
eda980ef41a35a8c10dd914775e23006	phyllosphere	phyllosphere	ID:0000013	1.0
ed8e386c7bec1bc87e17891c3ae51440	seawater	seawater	ENVO:00002010	1.0
ecf9a9b9e50d08abaca34d304d311460	agricultural soil	agricultural soil	ENVO:00002259	1.0
eb77361b5576243bb0eea6a0aaa7dbf3	caecum	caecum	ID:0000005	1.0
eb38b076b7b9e39522d9d9edbc49caf0	ileum; cecums	ileum	ID:0000031	1.0
eaf21874b969ab840465033356c2a6c2	soil	soil	ENVO:00001998	1.0
eac84f0cf9d14e8b5d8fd18cefc30477	agricultural soil	agricultural soil	ENVO:00002259	1.0
ea97e645fde0087bd4b483e766a42e1e	dairy cow rumen	dairy cow rumen	ID:0000006	1.0
e9f3a29a5d0cd2296d86f7dd756d2d30	soil	soil	ENVO:00001998	1.0
e9a9e4e9f6e2ef7d53e4f792d09de3af	soil	soil	ENVO:00001998	1.0
e96b95d72cc0d4b6e62d76c59b19823a	activated sludge	activated sludge	ENVO:00002046	1.0
e94d1daa7eb12bc211d6c521f47324f3	intestine	intestines	ID:0000002	1.0
e8c210ea24acd2a0d929207c033038b3	biofilm	biofilm	ENVO:00002034	1.0
e8430d24834ad06fa54a818f5729b464	root-nodule	root-nodules	ENVO:01000164	1.0
e6685b28556e946d6fa4d9caa1dc0e3f	anaerobic sludge	anaerobic sludge	ENVO:00002129	1.0
e5d5ed00918fb0d42d68bb5ec6396fba	compost	compost	ENVO:00002170	1.0
e5d13f402adfdc7e08da4b6796aab064	uranium mining waste pile	uranium mining waste pile 	ID:0000132	1.0
e52ad29518e197fd11d37a6dcf3ece7b	soil	soil	ENVO:00001998	1.0
e51e6accfc842eb560af8ecc2627caa5	ocean water	ocean water	ENVO:00002151	1.0
e4c4857fd0b64eda47b60bc8e6e125f4	soil	soil	ENVO:00001998	1.0
e4a14f0a8c440cabc2ccb4ee0e2221fc	nodule	nodule	ID:0000004	1.0
e46f1c4bdda01043b9af2bb30b709299	acid mine drainage	acid mine drainage	ENVO:00001997	1.0
e3f4ac97802a9a05c1fb2a6fec18ee7c	soil	soil	ENVO:00001998	1.0
e3dc1c3ad7d193a4e214ba22fa3db6fe	acidic soil	acidic soil	ID:0000139	1.0
e3c64b394db4b004532644d16b83ad24	biofilm	biofilm	ENVO:00002034	1.0
e36ce9be89ca28d44f65df5a04b4fa5a	lake sediment	lake sediment	ENVO:00000546	1.0
e2f9facedf1e1a336bb966a1c2389a96	desert sand	sand desert	ENVO:00000172	1.0
e1debbd50815e347483aa03c3b305fa2	hot spring	hot spring	ENVO:00000051	1.0
e0d9c14f2dc440e8ce9ee4478e102868	nodule	nodule	ID:0000004	1.0
e06bcd2a420ab60aede46e246c30c2e2	feces	feces	ENVO:00002003	1.0
dfc542d2a424f9429c1f3c23862a4321	soil	soil	ENVO:00001998	1.0
df3350651f2fc781bd8cfa1bc96bece9	soil	soil	ENVO:00001998	1.0
df02d8d9e9975ca58bd7b9a62799aefa	soil of garden	garden soil	ENVO:00002263	1.0
dec4d1cad245472974cea49cc4a2d4ed	chemocline	chemocline	ENVO:00002270	1.0
ddcb5dc240525f93677e9cfa4a90a910	anaerobic digested sludge	anaerobic digester sludge	ENVO:00003965	1.0
ddc42036193469db335004a1015145c0	manure	manure	ENVO:00002003	1.0
dd658ba58eebf871c06ec04c57bc569a	soil	soil	ENVO:00001998	1.0
dd4fd6a1a798f3d6bc048a69dcba4de6	rice straw	rice straw	ENVO:00003870	1.0
dc85b712c97c2a34514bbd9178c79ab0	Soil	soil	ENVO:00001998	1.0
dc185fb32a29802eb75f83eb0cc4f49f	Kawah Hujan A	Kawah Hujan	ID:0000106	1.0
dc0d3061b326d8b7ded085a7a997d255	soil	soil	ENVO:00001998	1.0
dbf789876edee6d09da249211bf045f7	soil	soil	ENVO:00001998	1.0
dbd74c271183e771410bd1932ed66052	rhizosphere soil	rhizospheric soil	ENVO:00005801	1.0
db5cbe62d9f5e63f6c7dc27529c5d699	soil	soil	ENVO:00001998	1.0
daad2f636259e74350b17ab109df863d	compost	compost	ENVO:00002170	1.0
da7d7a23ec0305a3c47501d19e3478a3	raw milk	raw milk	ENVO:02000051	1.0
da03b2408b33210fdb4454647d68b3bf	mangrove soil	mangrove soil	ID:0000149	1.0
d9f01dc6b29419687c6082ebf755f770	gut	guts	ID:0000002	1.0
d915978dd7ad746eafea7a5ac16d74f0	ice	Ice	ENVO:00000131	1.0
d8bdddf4f3085563c3e2396134abe503	ornithogenic soil	ornithogenic soil	ENVO:00005782	1.0
d87566a49fbfe2aca349d6c36f83c197	soil	soil	ENVO:00001998	1.0
d80bd6548337a9ccbb744e4634b5909d	stomach	stomach	ID:0000002	1.0
d72c54005b9d4e8c2991521209690ea6	salt lake	salt lake	ENVO:00000019	1.0
d66731433bc5d792a39b33a82a883c9e	leaves	leaves	ID:0000014	1.0
d612ca674b228b407987f3e325836be4	soil	soil	ENVO:00001998	1.0
d595b5c634e75f5114d5cf139de198df	oil field	oil field	ENVO:00002185	1.0
d48bbf1a2eb404dc871062fdecb4d888	soil	soil	ENVO:00001998	1.0
d3507bbab64f344af925d81936462e1c	soil	soil	ENVO:00001998	1.0
d2e7a8db40a5d1137c0f75e2d6af81fc	ice core	ice core	ENVO:00000299	1.0
d2b2bce2ecdb96a86c8e45c3a4c4dc10	agricultural soil	agricultural soil	ENVO:00002259	1.0
d24461b61792a0388fdb9a6858c55ce4	subgingival plaque	subgingival plaque	ID:0000022	1.0
d195f5277023298139b5485aad6fe433	waste water	waste water	ENVO:00002001	1.0
d149c86f5e0ec49a3b50a5c9a411728b	seawater	seawater	ENVO:00002010	1.0
d0dedb65f4d8025e205589064c8abd09	pig manure	pig manure	ENVO:00003860	1.0
d0dcf28ff272e6daec85c67187de695f	activated sludge	activated sludge	ENVO:00002046	1.0
d026a2d6f9388fae8c5c43ef81833cb4	soil	soil	ENVO:00001998	1.0
d01268f456895d5e9a97d372022ecbc2	active sludge	activated sludge	ENVO:00002046	1.0
cfed3a64bf35fa27d9f7e0feea28ebc3	marine sediments	marine sediment	ENVO:00002113	1.0
cfa963ccb13cf584a1d0ba77988a6332	alimentary canal	alimentary canal	ID:0000002	1.0
cfa581bfb5be4a2c5882ea3145fb004f	freshwater lake	freshwater lake	ENVO:00000021	1.0
cf00a102b4e9eabb607b6095b81bb6cc	soil	soil	ENVO:00001998	1.0
cebe61f068150cf95973332011c81efb	soil	soil	ENVO:00001998	1.0
ce4e4aae79d2a49b53d0a8e5adb2d9d8	acidic hot spring	acidic hot spring	ENVO:00002120	1.0
cdd94ab59f47a94f934af0267acffaa9	Soil	soil	ENVO:00001998	1.0
cdc8918a4d5590d941e19bd835266bca	ileum; cecum	ileum	ID:0000031	1.0
cdaef7d2f65da742dc1a899a4c0a57e8	seawater	seawater	ENVO:00002010	1.0
cd6c5be9d51d072b74ccb63be742e3e6	ocean water	ocean water	ENVO:00002151	1.0
ccac0f57e2bca5dbd8b3b01e98e7236c	root nodule	root nodule	ENVO:01000164	1.0
cca8e8178f2b569e8f816e0bc766bce1	seawater	seawater	ENVO:00002010	1.0
cbb0e0f85fa5a3c873ed9c6c1ed23067	nodules	nodule	ID:0000004	1.0
cb6323485c74227dbe86a93966b85f67	hypersaline microbial mat	hypersaline microbial mat	ID:0000141	1.0
cb37e1b16c8ad6952897cc6f92213c60	oral isolate	oral isolate	ID:0000020	1.0
caca7bc372acf544c9c01888e98e6507	soil	soil	ENVO:00001998	1.0
ca14a90b163110633d0142a0d1f32f90	hot spring	hot spring	ENVO:00000051	1.0
c9e7d43bb8f25facad7123c13b113d41	microbial mat	microbial mat	ENVO:01000008	1.0
c9a57b5e28ae1698112899189b693b88	sea water	sea water	ENVO:00002149	1.0
c92946be31be61366e634541fb0873e1	marine sediment	marine sediment	ENVO:00002113	1.0
c8c490b8cffcdd9fa2c5410e144dc7fa	acid mine drainage	acid mine drainage	ENVO:00001997	1.0
c7de8a241d77a0aa84ef560ff39d96c4	rumen	rumen	ID:0000006	1.0
c7d5c5836530f90537767f425eac4dc8	permafrost	Permafrost	ENVO:00000134	1.0
c750a1948f9bc3d8ab7ff0a7de280849	Soil	soil	ENVO:00001998	1.0
c6e2a7711924c9f617d6d9862b187eda	soil	soil	ENVO:00001998	1.0
c6b052c7c94feb7d89046b01ce62ed14	root nodules	root nodule	ENVO:01000164	1.0
c695d31b4027d0f710e20a905453a985	soil	soil	ENVO:00001998	1.0
c59d7c13a269f366324d3d206905830f	rhizosphere soil	rhizospheric soil	ENVO:00005801	1.0
c43bdf243d827d40d667eacf9cde88a8	mangrove soil	mangrove soil	ID:0000149	1.0
c3b5bf07982627e4e2237cb152efd477	activated sludge	activated sludge	ENVO:00002046	1.0
c2fc3545783156845182c42b9e8f520e	rhizosphere	rhizosphere	ENVO:00005801	1.0
c2c199e4c88581469035ea5bf88cafe9	anaerobic sludge	anaerobic sludge	ENVO:00002129	1.0
c2a18754c1560df9714b494c330bdbdb	sea water	sea water	ENVO:00002149	1.0
c1f3b66f29ad326f61604fb479cbc099	termite gut	termite gut	ID:0000145	1.0
c1a654564667dbcf29f1439ec4897c45	soil	soil	ENVO:00001998	1.0
c08996d486aa919d84ef01d166b1ddb8	soil	soil	ENVO:00001998	1.0
c08549509ff00e572e9e6028350f5ddf	activated sludge	activated sludge	ENVO:00002046	1.0
bfa753179262cefaba95d4d797d74351	soil	soil	ENVO:00001998	1.0
bec2fee18d462f8c2f8135af843cd376	marine sediment	marine sediment	ENVO:00002113	1.0
be3588840b9e336868ec10d41861f7b3	rumen	rumen	ID:0000006	1.0
bdf4225104033d7887281da381b9f72b	soil	soil	ENVO:00001998	1.0
bdc19267e26554b270293834509d1d8b	soil	soil	ENVO:00001998	1.0
bdb2e79ce55ca6e41a6636b6b43637a8	midgut	midgut	ID:0000002	1.0
bd2dda3d7a451c8e82ff953d6cc9f2dd	wastewater treatment plant	wastewater treatment plant	ENVO:00002043	1.0
bbf0c386903d173a0c688a47e5df2aae	soil	soil	ENVO:00001998	1.0
bb68eadb7efaeeec2cd4bb974d0afe1e	raw milk	raw milk	ENVO:02000051	1.0
bb1cba9b5caf30df49830a9e2e937b83	soil	soil	ENVO:00001998	1.0
bb08145b2a3724c42967dc2dbdab5c3b	seawater	seawater	ENVO:00002010	1.0
bad0c67b92277c575f5d06fbab6b0a91	intestine	intestines	ID:0000002	1.0
bac63559b2ae62d5708679883572815b	soil	soil	ENVO:00001998	1.0
b9e5bc6e453c4854528a0ef95cfd9081	blood	blood	ENVO:02000020	1.0
b9757e7432802512ad717401566492ce	sediment	sediment	ENVO:00002007	1.0
b90ff6bf0e4e2c763005a14b1e2e2ed4	stream	streams	ENVO:00000023	1.0
b90070361e2c8fd70d7572a436a1dfae	soil	soil	ENVO:00001998	1.0
b8b3044056bcd7357de393fe841e5385	agricultural soil	agricultural soil	ENVO:00002259	1.0
b8611a486e2f2cec87384c964626fef1	soil	soil	ENVO:00001998	1.0
b7a1a6036839536e9cb36b960d697fd4	radionuclide contaminated soil	radionuclide contaminated soil	ENVO:00002154	1.0
b6f13b49b44564d52915ae138bacadec	hot spring	hot spring	ENVO:00000051	1.0
b68f3595df73535db4fc831d9e968f84	sea water	sea water	ENVO:00002149	1.0
b5e5266b9d7cffc6ba81b4568ac10b7d	seawater	seawater	ENVO:00002010	1.0
b5891adc5f293fbb31a770eb9ed08249	compost	compost	ENVO:00002170	1.0
b522c11b3fcdf5009213ca2b65d06e07	soil	soil	ENVO:00001998	1.0
b461bdbbf55237c6030cc1768a9091bf	soil	soil	ENVO:00001998	1.0
b34cd8c96d81851149d7f67b005f89c9	mud volcano	mud volcano	ENVO:00000402	1.0
b2b53b33f014505b589edaf0bb6c05eb	crustal biotome	crustal biotome	ID:0000046	1.0
b29b1ea67219cc091a78b98a23885e6b	activated sludge	activated sludge	ENVO:00002046	1.0
b2021b9c5471ae7f325a784408a1afa0	anaerobic digester sludge	anaerobic digester sludge	ENVO:00003965	1.0
b17cefa4b295abd14e48cd5ccdfed7d6	rhizosphere soil	rhizospheric soil	ENVO:00005801	1.0
b14c8942533baf5e7da997b43985b210	activated sludge	activated sludge	ENVO:00002046	1.0
b147baa585c387db8825263b2ef6d6e8	soil	soil	ENVO:00001998	1.0
b120026070a6ee1b3ce84e438bf28092	contaminated groundwater	contaminated groundwater	ID:0000137	1.0
b08cca00f347882d6975fc3107815e16	soil	soil	ENVO:00001998	1.0
b069111de6006150ba5585fb5245195e	root nodule	root nodule	ENVO:01000164	1.0
b0336a4d2b949a9db5a44a34f6311ce9	nodule	nodule	ID:0000004	1.0
afa575ea601af0dfa5e11dffe0449049	water	water	ENVO:00002006	1.0
af7f262f14c07622b07c85d9e2ba50dc	intestine	intestines	ID:0000002	1.0
af7b2c64d13229b1717c3bb14cb7f2a9	soil	soil	ENVO:00001998	1.0
aeae639801a5a11f412da3d44795f82b	agricultural soil	agricultural soil	ENVO:00002259	1.0
ae9559c83c2362809a6aaca41271aa94	feces	feces	ENVO:00002003	1.0
ae2ff3f389c54d289b4cb707047d35e4	wine	wine	ENVO:01000014	1.0
adfa697cad3285a6c57389745a714dc2	sea water	sea water	ENVO:00002149	1.0
ada2f8a824fc1aa99e50a9f37867ab18	freshwater lake	freshwater lake	ENVO:00000021	1.0
ad596bee87a30c79bbf4d5b42899e464	AMD	amd	ENVO:00001997	1.0
ad01bd3ac41d778e79b2c1e16c7da350	soil	soil	ENVO:00001998	1.0
ace1b244be1489505842d4e1cf96005a	cow rumen	cow rumen	ID:0000006	1.0
ac476b8afaacbf5cbc161d8e68a5b717	soil	soil	ENVO:00001998	1.0
ab9b502991e9e2464037954f0613eabf	red soil	red soil	ENVO:00005790	1.0
ab9451aedc8e8bfccfc271bd8b9f60c7	activated sludge	activated sludge	ENVO:00002046	1.0
ab5a8aaeb9a469f81bee86a97d4b4a33	landfill	landfill	ENVO:00000533	1.0
aabdd32000bbd9f5c6ca960ce0bc4ad5	ocean water	ocean water	ENVO:00002151	1.0
aa13908e9a1b1b6bc34e304412fcbf86	drinking water	drinking water	ENVO:00003064	1.0
a97ccc8df285215fccb609d02002b633	groundwater	groundwater	ENVO:00000061	1.0
a97658d031dcf08bec19798fc35509f7	Compost	compost	ENVO:00002170	1.0
a975e82a15c381f37cf86e1cb6107895	microbial mat	microbial mat	ENVO:01000008	1.0
a9695a78c05bd279d6ebcc7c845c660f	root nodule	root nodule	ENVO:01000164	1.0
a893b7f7bf041bf143c430560da9faef	activated sludge	activated sludge	ENVO:00002046	1.0
a74e3da722c1238c68ed94c005b6f469	freshwater lake	freshwater lake	ENVO:00000021	1.0
a6b3c94f8f4375082076476479536f53	kiwifruit	kiwifruit	ID:0000117	1.0
a4f8b584575851ea367076f2c24a095b	soil	soil	ENVO:00001998	1.0
a4f51dc4fd592fe2e1cee223c97f5537	sediment	sediment	ENVO:00002007	1.0
a46be89382c8d25aadbf1209a25a6ece	uranium contaminated soil	uranium contaminated soil	ID:0000133	1.0
a3fc6cc0d263c96cbb2f494ddcd4e468	soil	soil	ENVO:00001998	1.0
a33991a62609fa3b5c150e465efc2fb0	soil	soil	ENVO:00001998	1.0
a29efaf0670d6932c89248cd20a60208	agricultural soil	agricultural soil	ENVO:00002259	1.0
a268a14148e28594667ac079176a9a9a	root nodule	root nodule	ENVO:01000164	1.0
a1d36ccc6160087a16890b0e30e7b69c	upland soil	upland soil	ENVO:00005786	1.0
a1c17f5a18ed22609a9bf96aa4c5b22e	mussels	Mussel	ID:0000161	1.0
a1a5aa0cf07d4994a333b344bab3b562	soil	soil	ENVO:00001998	1.0
a15a5a3d5b8746392de37cfd37d70bfb	intestine	intestines	ID:0000002	1.0
a0ddb00fcbfd4936ee5d881925b1a577	rhizosphere	rhizosphere	ENVO:00005801	1.0
a06296b58eaf07dd615ef49c370d972b	sea water	sea water	ENVO:00002149	1.0
9f849ebbd7523b46d126e28eb1682b1d	soil	soil	ENVO:00001998	1.0
9f05200560282513ff35081622d17ea1	soda lake sediment	soda lake sediment	ENVO:00002209	1.0
9ef0b897d57d5b2b6c45709830bba029	stromatolite	Stromatolites	ID:0000107	1.0
9d99b00d94ba1ee025db016b0a571d6d	Piburger See	Piburger	ID:0000102	1.0
9d2f37c10a472709df90cca2d0b39f26	water	water	ENVO:00002006	1.0
9d28f374ad0d979790ec28f092bece0c	fermented beverage	fermented beverage	ENVO:0010005	1.0
9d0c786c0fcd43289e96d11f08b37968	soil	soil	ENVO:00001998	1.0
9c5b98cd2bb18531cc6e891d799c11a2	soil	soil	ENVO:00001998	1.0
9c302af1d6e229a8d7ae600e85665710	soil	soil	ENVO:00001998	1.0
9c059e1d3c959581d06fd2ef780ee2b7	sea water	sea water	ENVO:00002149	1.0
99f5f834133dbafce63f25e05ca60be0	hot spring	hot spring	ENVO:00000051	1.0
99c5d1448cea9d9e45ba1bb976cf9817	blood	blood	ENVO:02000020	1.0
9992a9dcbadfd42ccaf4f80d1ae060d2	groundwater	groundwater	ENVO:00000061	1.0
9909e05ed55c54cac363aa6ac985b33e	contaminated soil	contaminated soil	ENVO:00002116	1.0
98c1667f0470215aa9664ecea53ddcb5	soil	soil	ENVO:00001998	1.0
98b83e0a25659a1c70a03698a1a13799	volcanic deposits	volcanic deposit	ID:0000162	1.0
989de0c81cc34e07b46de7ec4aaff174	soil	soil	ENVO:00001998	1.0
985c157d1d9d3746c38c40b5b2f58edc	intertidal sediment	intertidal sediment	ENVO:00002179	1.0
983f41beccd7f287cfed606e38a113b4	rumen	rumen	ID:0000006	1.0
973fd34ecf7c354813a38eb417c8cbca	marine sediment	marine sediment	ENVO:00002113	1.0
96e5c74787bcd6428960e60d9945b7be	forested wetland	forested wetland	ENVO:00000043	1.0
969dee578ff5e07e470de532cd714a91	seawater	seawater	ENVO:00002010	1.0
969512286f3a5fa8fc6b5978f1cf9a43	sea water	sea water	ENVO:00002149	1.0
95d4a86ada2b815bfac91c3bc5ab9aef	rhizosphere	rhizosphere	ENVO:00005801	1.0
95ac918bdaaaeba96bc0d09bcf6b4a71	air	air	ENVO:00002005	1.0
95a66ec24d98d02008363a81ebc14728	marine sediment	marine sediment	ENVO:00002113	1.0
95a3d2a73803e57828e102f4136141c8	faeces	faeces	ENVO:00002003	1.0
9576a6d7ebde6da1f997eca739452f03	Kartchner Caverns	Kartchner caverns	ID:0000094	1.0
956d44d7ab6d3ad0309e5fabd42431da	activated sludge	activated sludge	ENVO:00002046	1.0
955d56360ef2444086b70844885d4618	silage	silage	ENVO:00003030	1.0
95197a0f53e3fe868e6cc651df78bd69	water	water	ENVO:00002006	1.0
94b80a97977ae12fad0482a2d4dc2761	root nodule	root nodule	ENVO:01000164	1.0
94a920b8b77b1d278fad328d8213b8f6	anaerobic sludge	anaerobic sludge	ENVO:00002129	1.0
93c7ade3899423a555514c0f60a20df6	UASB reactor	UASB reactor	ENVO:00002213	1.0
934d5a3e08f42a9aa6886fe9bb8bb581	fresh water	fresh water	ENVO:00002011	1.0
920cce1ef960ffc7343eb5628636a37e	arable soil	arable soil	ENVO:00005742	1.0
9180392662b6985569755d340a0d9856	sea-sludge	sea-sludge	ID:0000090	1.0
9165a5e662aa0f0fea0cf7ab19c6b77c	freshwater lake	freshwater lake	ENVO:00000021	1.0
90dcc55449b0037623de266bcf2614ee	hot spring	hot spring	ENVO:00000051	1.0
901c1eb9066c4834000f08f01aafeacd	biofilm	biofilm	ENVO:00002034	1.0
8f7b1f4bafa7157c42045e30b070718e	soil	soil	ENVO:00001998	1.0
8e5b3cc0e095e84c4ba322f89378caee	skin	skin	ID:0000041	1.0
8de787273bb2191049c5591a866068f3	paddy field soil	paddy field soil	ENVO:00005740	1.0
8dd0b80bf583183bd5c5b2d05af181d0	beer	beer	ENVO:01000015	1.0
8db90645876f6d51970f034ce6e3d496	cloaca	cloaca	ID:0000084	1.0
8da39d835c687518300bd83b8630fcd1	forest soil	forest soil	ENVO:00002261	1.0
8d5af511e3312030524a6978cdfda77e	spoiled tofu	spoiled tofu	ID:0000082	1.0
8ce77d0a7f45d0da4e1ede8e96ea82a1	mud volcano	mud volcano	ENVO:00000402	1.0
8ce5f453a470ceaa3812ada29e5fb0b8	soil	soil	ENVO:00001998	1.0
8c874aea63535a694d8cdd7519057ad2	soil	soil	ENVO:00001998	1.0
8c5250d89cb5f358490b19e74d8e13f7	termite gut	termite gut	ID:0000145	1.0
8c4fd3254bca81377736c1d1e8114395	nodules	nodule	ID:0000004	1.0
8b9e807a5ac5faaa6da72c1d46ea03d2	compost	compost	ENVO:00002170	1.0
8b46f4ea5d4fee8e0fcbddaa02fb3ffd	soil	soil	ENVO:00001998	1.0
8b3663ba6988cc4f38c85156179d88f3	activated sludge	activated sludge	ENVO:00002046	1.0
8a3e7f83dd7e9a87fb461eae7f5352f0	Nodule	nodule	ID:0000004	1.0
8962d2793eb8fba456c911ab052a38cc	root nodules	root nodule	ENVO:01000164	1.0
89339bb1e2e82ee3d3f9100e42cde5a4	glacier	Glacier	ENVO:00000133	1.0
886c19a04889b6567ec606038ca61f58	marine sediment	marine sediment	ENVO:00002113	1.0
886b3111dfa909da96d1038ca2346352	compost	compost	ENVO:00002170	1.0
87e36398cad38a7d5c49c9d774b76408	sediment	sediment	ENVO:00002007	1.0
87af2432b99efac46b9b99dfde644a93	soil	soil	ENVO:00001998	1.0
875c26bec60a234e30f5c559babc2013	microbial mat	microbial mat	ENVO:01000008	1.0
872c1f6f47803bf333d7b5814aee96b1	uranium mill tailing	uranium mill tailings	ID:0000132	1.0
871badb50341cc3f7be17237fea132fe	water	water	ENVO:00002006	1.0
871782e996748a90132cc611cf16c50d	Kimchi	kimchi	ID:0000083	1.0
87023c7fb67eb3bdc746ba3910c61704	Sea water	sea water	ENVO:00002149	1.0
86a606966f92f9902116651cae94fe1e	compost	compost	ENVO:00002170	1.0
868fc717f12225b1da5ddc989e5e1de8	soil	soil	ENVO:00001998	1.0
8626cf907d6597d7a3d1eaa27e2ae25f	forest soil	forest soil	ENVO:00002261	1.0
860a2c5cf7935cd80cc65c5569132e89	epithelium	epithelium	ID:0000167	1.0
85b01f2523f2b5dd6b5b37a1ed36483b	glacier	Glacier	ENVO:00000133	1.0
852b8ced0a62b3ef741f422fdcc050f2	water	water	ENVO:00002006	1.0
84602f4523e0db773752946610872eca	surface soil	surface soil	ENVO:02000059	1.0
842ebc7ab31a7d4a45ccf5d57c6ce6fc	DCM degradating envrionment	dcm degrading envrionment	ID:0000080	1.0
83aed70a6c644b30015e3e0bff1c19a3	cold seep sediment	cold seep sediment	ID:0000154	1.0
8383ecee7e639d55bfc538ce7b2beee1	soil	soil	ENVO:00001998	1.0
8316bdd8ef2e0529d940379df0046076	soil	soil	ENVO:00001998	1.0
8236ae49c512873d8489d02877411077	alpine soil	alpine soil	ENVO:00005741	1.0
8143ab81bc9ab32e7ddf6ffcae16cb97	dough	dough	ID:0000037	1.0
80e506a7cd859bbf46c4bd90f5fc8d3d	raw milk	raw milk	ENVO:02000051	1.0
809e9f71306819cddc40bfed985d6947	gut	guts	ID:0000002	1.0
8004976c148d31b90592bbe7200010ba	marine sediment	marine sediment	ENVO:00002113	1.0
7fb5c892ca28c1bb80aa14173ab394c2	leaf	leaf	ID:0000014	1.0
7f634d60b90835665b1ba8d30f443b34	gold mine	gold mine	ENVO:00002168	1.0
7e7611a58c0aa43959b390695e944845	sediment	sediment	ENVO:00002007	1.0
7e3a1d8fab150f506a6496a8ac7d0497	soil	soil	ENVO:00001998	1.0
7da2153558968294ffcb348a057bf295	lake sediment	lake sediment	ENVO:00000546	1.0
7d5f8698c4991e1040da0de5f69609a1	acid mine drainage	acid mine drainage	ENVO:00001997	1.0
7cbe3a0793d7582a4859438a2b3530e5	soil	soil	ENVO:00001998	1.0
7bdf4dd07abe6e801a2b810cfd5743c2	rock	rock	ENVO:00001995	1.0
7bc3f56d06d898af4ffd6aa162191299	soil	soil	ENVO:00001998	1.0
7ba172cdd3721bec2309f4c6ca2171e1	marine sediment	marine sediment	ENVO:00002113	1.0
7b46cef9f91de9251b1357db28ac7e61	blood	blood	ENVO:02000020	1.0
7b15fba5ee96bb468faedf9ce2099523	seawater	seawater	ENVO:00002010	1.0
7ad89eac93224769f0542988557ed1be	gill	gill	ID:0000026	1.0
79db60a75a13861e209aaf1fe77d53fa	breast milk	breast milk	ENVO:02000031	1.0
79ce6fb4741ffe92b1407389cbacf331	nodule	nodule	ID:0000004	1.0
79ba4ab28910bbe281c6f941ecc67396	water	water	ENVO:00002006	1.0
79896812f8e583a4b51d0d4c3afc0444	sediment	sediment	ENVO:00002007	1.0
77f4b6a893f3d0e4fa817357cdf95a48	soil	soil	ENVO:00001998	1.0
77e73d615d1198d54a7e0a314ab9f107	microbial mat	microbial mat	ENVO:01000008	1.0
